timestamp,odom_dist,truth_dist,drift_percent
1,0.000,0.000,0.0
2,0.000,0.000,0.0
3,0.000,0.001,0.0
4,0.000,0.001,0.0
5,0.000,0.001,0.0
6,0.000,0.001,0.0
7,0.104,0.105,-1.4
8,0.404,0.405,-0.4
9,0.704,0.706,-0.3
10,1.004,1.006,-0.2
