timestamp,odom_dist,truth_dist,drift_percent
1,0.000,0.000,0.0
2,0.000,0.000,0.0
3,0.000,0.000,0.0
4,0.000,0.000,0.0
5,0.000,0.000,0.0
6,0.000,0.000,0.0
7,0.000,0.000,0.0
8,0.000,0.000,0.0
9,0.000,0.000,0.0
10,0.000,0.000,0.0
11,0.000,0.000,0.0
12,0.000,0.000,0.0
13,0.000,0.000,0.0
14,0.000,0.000,0.0
15,0.000,0.000,0.0
16,0.000,0.000,0.0
17,0.000,0.000,0.0
18,0.000,0.000,0.0
19,0.000,0.000,0.0
20,0.000,0.000,0.0
21,0.000,0.000,0.0
22,0.000,0.000,0.0
23,0.000,0.000,0.0
24,0.000,0.000,0.0
25,0.023,0.023,-0.0
26,0.772,0.772,-0.0
27,1.296,1.296,0.0
28,1.508,1.507,0.0
29,1.713,1.713,0.0
30,1.759,1.759,0.0
31,1.759,1.759,0.0
32,1.766,1.766,0.0
33,1.832,1.832,-0.0
34,1.826,1.826,-0.0
35,1.805,1.806,-0.0
36,1.805,1.806,-0.0
37,1.805,1.806,-0.0
38,1.805,1.806,-0.0
39,1.805,1.806,-0.0
40,1.805,1.806,-0.0
41,1.673,1.674,-0.0
42,1.225,1.226,-0.0
43,0.697,0.697,-0.1
44,0.625,0.624,0.0
45,1.078,1.078,0.0
46,1.344,1.344,0.0
47,1.539,1.539,0.0
48,1.539,1.539,0.0
49,1.539,1.539,0.0
50,1.539,1.539,0.0
51,1.539,1.539,0.0
52,1.149,1.149,0.0
53,0.450,0.467,-3.6
54,0.723,0.723,0.0
55,1.515,1.515,0.0
56,2.207,2.207,0.0
57,2.574,2.574,-0.0
58,2.749,2.749,-0.0
59,2.808,2.808,-0.0
60,2.806,2.806,-0.0
61,2.806,2.806,-0.0
62,2.806,2.806,-0.0
63,2.806,2.806,-0.0
64,2.806,2.806,-0.0
65,2.806,2.806,-0.0
66,2.806,2.806,-0.0
67,2.806,2.806,-0.0
68,2.806,2.806,-0.0
69,2.806,2.806,-0.0
70,2.806,2.806,-0.0
71,2.806,2.806,-0.0
72,2.806,2.806,-0.0
73,2.806,2.806,-0.0
74,2.806,2.806,-0.0
75,2.806,2.806,-0.0
76,2.806,2.806,-0.0
77,2.806,2.806,-0.0
78,2.806,2.806,-0.0
79,2.806,2.806,-0.0
80,2.806,2.806,-0.0
81,2.806,2.806,-0.0
82,2.806,2.806,-0.0
83,2.806,2.806,-0.0
84,2.806,2.806,-0.0
85,2.806,2.806,-0.0
86,2.806,2.806,-0.0
87,2.806,2.806,-0.0
88,2.806,2.806,-0.0
89,2.806,2.806,-0.0
90,2.806,2.806,-0.0
91,2.806,2.806,-0.0
92,2.806,2.806,-0.0
93,2.806,2.806,-0.0
94,2.806,2.806,-0.0
95,2.806,2.806,-0.0
96,2.806,2.806,-0.0
97,2.806,2.806,-0.0
98,2.806,2.806,-0.0
99,2.806,2.806,-0.0
100,2.806,2.806,-0.0
101,2.806,2.806,-0.0
102,2.806,2.806,-0.0
103,2.806,2.806,-0.0
104,2.806,2.806,-0.0
105,2.806,2.806,-0.0
106,2.806,2.806,-0.0
107,2.806,2.806,-0.0
108,2.806,2.806,-0.0
109,2.806,2.806,-0.0
110,2.806,2.806,-0.0
111,2.806,2.806,-0.0
112,2.806,2.806,-0.0
113,2.806,2.806,-0.0
114,2.806,2.806,-0.0
115,2.806,2.806,-0.0
116,2.806,2.806,-0.0
117,2.806,2.806,-0.0
118,2.806,2.806,-0.0
119,2.806,2.806,-0.0
120,2.806,2.806,-0.0
121,2.806,2.806,-0.0
122,2.806,2.806,-0.0
123,2.806,2.806,-0.0
124,2.806,2.806,-0.0
125,2.806,2.806,-0.0
126,2.806,2.806,-0.0
127,2.806,2.806,-0.0
128,2.806,2.806,-0.0
129,2.806,2.806,-0.0
130,2.806,2.806,-0.0
131,2.806,2.806,-0.0
132,2.806,2.806,-0.0
133,2.806,2.806,-0.0
134,2.806,2.806,-0.0
135,2.806,2.806,-0.0
136,2.806,2.806,-0.0
137,2.806,2.806,-0.0
138,2.806,2.806,-0.0
139,2.806,2.806,-0.0
140,2.806,2.806,-0.0
141,2.806,2.806,-0.0
142,2.806,2.806,-0.0
143,2.806,2.806,-0.0
144,2.806,2.806,-0.0
145,2.806,2.806,-0.0
146,2.806,2.806,-0.0
147,2.806,2.806,-0.0
148,2.806,2.806,-0.0
149,2.806,2.806,-0.0
150,2.806,2.806,-0.0
151,2.806,2.806,-0.0
152,2.806,2.806,-0.0
153,2.806,2.806,-0.0
154,2.806,2.806,-0.0
155,2.806,2.806,-0.0
156,2.806,2.806,-0.0
157,2.806,2.806,-0.0
158,2.806,2.806,-0.0
