timestamp,pos_x,pos_y,yaw,v_x,v_y,w_z
1776572190.9467947,-0.02206607685831345,0.5802709085862888,0.7838500191343699,0.09526104772917528,0.2233546829152201,-0.00418633132304258
1776572191.1690412,-0.03075395625708106,0.5908405946991544,0.7755079730265811,0.17437434847759375,0.18893824882758947,0.23092387376948054
1776572191.178219,-0.03075395625708106,0.5908405946991544,0.7755079730265811,0.238172246634495,0.1625944476098475,0.23092387376948054
1776572191.2912498,-0.04106911307896776,0.6010559352146545,0.7663486725771913,0.14902607545369717,0.22967708290343575,0.19419724413598272
1776572191.363015,-0.041385637328574185,0.6104436559904691,0.7693652368786419,0.21871588422780391,0.19214086069159395,0.16367999554515178
1776572191.4706213,-0.04282109559866371,0.6198354678603805,0.7704247648560283,0.2747287193332938,0.16052545581360453,0.13315847563874939
1776572191.6445515,-0.04283157135109933,0.62474446139879,0.7708758685729783,0.1778109742760509,0.23423004983987938,0.11928979309602372
1776572191.706966,-0.04798118734610241,0.6383590584497392,0.770651430210794,0.24230434064389172,0.1910061460188095,0.06798738271357618
1776572191.7701046,-0.04972587320899354,0.6428912614310436,0.7705677035843336,0.1415240606678578,0.27299870775930163,0.05055009729463644
1776572191.8967102,-0.048844590451028874,0.6593477175341393,0.7828950691157928,0.21324164758947564,0.2175214008242786,-0.018755840916393707
1776572192.0386367,-0.04801311155675766,0.6767019920367813,0.7927768734465364,0.2702393195664525,0.16944289700555645,-0.08835651719134363
1776572192.248189,-0.04645171011983284,0.6828712479151913,0.7954400429593098,0.16933920399256178,0.267930468556286,0.2294280403347877
1776572192.3303802,-0.04444999210033312,0.7010278254020872,0.8028914934751437,0.2358459363086005,0.2209876498136913,0.11143013179874295
1776572192.5095274,-0.04756835774288271,0.718845241855253,0.8062213763684952,0.12928279530756276,0.3219661463928775,0.050467157866495915
1776572192.6309628,-0.04793850066870961,0.7310240383222388,0.8054711427318425,0.20344615370858485,0.25857013996932465,0.018526105577551855
1776572192.8445437,-0.047303063968036005,0.7371988088900001,0.8043304184745601,0.12465396821686243,0.3465793575740823,0.005778847726519487
1776572192.9496217,-0.04453787429688952,0.7620891396932303,0.8029820191343986,0.19961196869455675,0.2744333088710609,-0.054588381084430315
1776572193.0756247,-0.04534857471261391,0.7748320796458881,0.808855199308897,0.15301031003111157,0.32742461469344813,-0.10709026236987729
1776572193.1838448,-0.04991860857319332,0.7939688368838397,0.8135901920510477,0.22113142786192197,0.25168998929126835,-0.18999835270107224
1776572193.3935707,-0.0518549470300767,0.8003739830768111,0.8142801246855201,0.17254706493536695,0.3249389297799557,0.06920370365539608
1776572193.450233,-0.05846090982926823,0.826474358276972,0.8154690262011639,0.2381050932324934,0.2591458609315583,-0.01898630969239945
1776572193.6519678,-0.06597066269671611,0.8531264859099131,0.8111595686985955,0.2078647464953972,0.29902536568003507,-0.10509014682732931
1776572193.7057881,-0.0686042406514468,0.859857894417534,0.8090177634511974,0.2657773570106945,0.23270582397527173,-0.12751291078974747
1776572193.9777677,-0.07076130620149323,0.8732410386538582,0.8022469102465459,0.22979923974066804,0.2979954637936428,0.15319013986884067
1776572193.9825392,-0.07076130620149323,0.8732410386538582,0.8022469102465459,0.2832538577348707,0.24602595527218996,0.15319013986884067
1776572194.0932896,-0.0752390310329688,0.9076354543088695,0.7953705238044568,0.2518027590059638,0.3033451187939023,0.04038020170403156
1776572194.1790192,-0.07560536947019589,0.9146643973744126,0.7949907976106086,0.30129854254764254,0.239581903043388,-0.06067657479210564
1776572194.3107514,-0.0772152054653832,0.9359021086611968,0.7906325926350767,0.2835278146581936,0.2694579890437066,-0.11679498057525595
1776572194.5130267,-0.07677541862054353,0.9429535200151141,0.788082334419281,0.32628823130355666,0.20891706847520616,-0.13140764678065597
1776572194.6182928,-0.07534818129131522,0.9641007036741424,0.7804315597718944,0.3597830008725916,0.15801602791781694,-0.177347339450304
1776572194.7214687,-0.07462232896759147,0.9867154647842226,0.7886076787203705,0.33376854886910556,0.1954041044688805,-0.2654434315761167
1776572194.828361,-0.07445197920307037,1.0022060361699916,0.7881006944822168,0.3635165917199452,0.1401484675754728,-0.31698446931341717
1776572195.040046,-0.07359520701247026,1.0098570527130628,0.7868871629863732,0.3340875293917921,0.19806463618180994,-0.25312676656106414
1776572195.1114538,-0.07295100663188511,1.0333169550625378,0.779879464151911,0.36351104821971464,0.14206713635927304,-0.3182324491906161
1776572195.2069783,-0.07031276134930667,1.0485710073812633,0.774783897608953,0.33090965335974637,0.19410816340917114,-0.3566321625291533
1776572195.3448906,-0.06469995101960346,1.0632003392333786,0.7679197024943377,0.3604054832219131,0.13615290436176808,-0.3840735286443717
1776572195.4179778,-0.060185605842847475,1.078023464889695,0.7578305417841389,0.3833772582564032,0.08864831814600609,-0.4110473209530159
1776572195.6144516,-0.05716856741078172,1.0851651986516464,0.7518000986243465,0.3541995708267359,0.1376460434663888,-0.42056537596868626
1776572195.666898,-0.04702267150187525,1.1061986995021047,0.7330364612764877,0.3645379899923839,0.07656404437877401,-0.6479127237011909
1776572195.7327237,-0.04118967192600347,1.1205771730429148,0.7216743826441501,0.32964917772517455,0.12089864667792002,-0.6708460990079806
1776572195.7946332,-0.038467167109542275,1.1277676694455927,0.7147337379603025,0.3521050096525882,0.06507415777585918,-0.6808896595053082
1776572195.8844764,-0.03345548085202957,1.1422716582733277,0.7004684514591455,0.36871284617919137,0.019528997133214335,-0.7029541280561122
1776572196.164551,-0.02033831876789428,1.1615655675871717,0.6765073983758507,0.31796095782408584,0.09348863326578273,-0.7167093748403376
1776572196.1684508,-0.02033831876789428,1.1615655675871717,0.6765073983758507,0.34206733839244846,0.04194554683198986,-0.7167093748403376
1776572196.249752,-0.0018715143280895112,1.1860430798510306,0.638657871324509,0.2933745739234576,0.10824962260656946,-0.7246917952073767
1776572196.310048,0.006787026556336134,1.1973873741980843,0.612036120250608,0.3229946414503638,0.05405572727304599,-0.7135392214536371
1776572196.39698,0.017074203902956418,1.207385512018549,0.5847343404647675,0.33967259199767763,0.007056618063171192,-0.7905140298559419
1776572196.5468936,0.023038407799986997,1.211739773324519,0.5706752579036443,0.26806956348319766,0.10680581743133886,-0.7753964397202372
1776572196.6153345,0.041289997263098996,1.224293525386552,0.528498010220282,0.3036571881355996,0.05287857914489902,-0.7298607620115685
1776572196.678245,0.047489511304350994,1.2283056750969117,0.5144389276591593,0.33139332075289574,0.009658433918346617,-0.7146163862083217
1776572196.783438,0.05879191284276997,1.2363942617523564,0.4858668393930484,0.23964911774142514,0.13348939162538911,-0.6853811948177461
1776572196.8768222,0.07340602347505659,1.2488668293834213,0.44275500872807316,0.28289627431234704,0.07736778003981348,-0.6469207235126886
1776572197.032581,0.07943691436978471,1.2519282886623924,0.42709867774783794,0.17793831309103328,0.20538535146467468,-0.6265787979700004
1776572197.0852568,0.09614217521350765,1.2614940441731055,0.3799399525789122,0.23570448439176697,0.13878221897279067,-0.5697639615069453
1776572197.1339657,0.10109638857925024,1.2649109102253788,0.36506952327238357,0.2814790451326776,0.08493525621879752,-0.5546630446625777
1776572197.2203534,0.11300013401152474,1.270133151482898,0.33633242406600106,0.16868084671036312,0.21117833869118752,-0.5501617828564327
1776572197.3491714,0.12638967052532749,1.2806858255390308,0.29485717072853457,0.22939517422105257,0.14557567148175396,-0.5081980526296146
1776572197.5313199,0.13137383030207572,1.2837784136960086,0.281918756258276,0.1192054238420887,0.2576907026758949,-0.4946347532965571
1776572197.5785103,0.14482976190529764,1.2939454857240051,0.24336795787954943,0.1905651313974427,0.18481631795549666,-0.4601341886496003
1776572197.6499119,0.14789656669017684,1.2983629790313667,0.23129090061179686,0.24744283532490743,0.1259472521444691,-0.45534003443396176
1776572197.7525964,0.16143377376078252,1.3083368608129147,0.1978357151906509,0.13267932099201252,0.24274613867150285,-0.4336855607065795
1776572197.873916,0.166565718279812,1.31783613495968,0.1758712076065855,0.2015044122358962,0.17316518602031752,-0.4339974565453625
1776572198.0329168,0.17465518734909483,1.3250928214379238,0.15554328550140184,0.08888685330087204,0.2771650306292815,-0.4289381170658553
1776572198.1088011,0.18393389173574473,1.3380899997141136,0.1257823697047316,0.16643022476423858,0.20057332313858175,-0.43415168781979085
1776572198.253039,0.19676052087084722,1.34813507008772,0.09838046701702093,0.06275085359452195,0.2999413318476915,-0.4343784063836649
1776572198.3492863,0.20167960271362084,1.3578605278938223,0.08094642669382547,0.1451240532089986,0.21775509562856166,-0.4503974631280996
1776572198.5070107,0.20410122466395883,1.3627754911851664,0.07227209168801672,0.04827588012589508,0.31435282836140505,-0.45905474469090135
1776572198.5558279,0.21756739315159435,1.3790805896267284,0.03763324459605814,0.1349182267270829,0.23362082592773037,-0.4002175658542311
1776572198.6670618,0.22342740864868352,1.3878091558051433,0.020303672078541734,0.05233961750939762,0.3195105350389027,-0.40502298288095784
1776572198.751796,0.22979453173323505,1.403288286226177,-0.0057531376218229145,0.13743676896357027,0.23475043427282363,-0.42095766361864345
1776572198.9652689,0.23507231276892906,1.4125748324478629,-0.02364088369298096,0.07274073025502947,0.29198143468059945,-0.4278419167773772
1776572199.0284402,0.2423208545597454,1.4274269785119005,-0.05084653439347965,0.028608838523234474,0.32867420522341717,-0.44139267045018915
1776572199.1169605,0.24793042936764934,1.436777217451668,-0.06709058574304816,0.11780343033627663,0.24067754887016782,-0.4534224913961905
1776572199.2520907,0.25418047214065764,1.4537157893481616,-0.09133253115385026,0.18824703001126458,0.16875133221218652,-0.4813934013570239
1776572199.378696,0.26058565633793207,1.4625115513411853,-0.10817083769859928,0.13600988894305677,0.21193363801573142,-0.4921308773724939
1776572199.4445581,0.26713803126844454,1.4711982190802533,-0.1250091442433457,0.2024560877705771,0.145195166576952,-0.5032290620099306
1776572199.5006518,0.27242642094176844,1.481407956372997,-0.14204644087173174,0.14870157404805442,0.18343111411918891,-0.5184166637565815
1776572199.5457191,0.2739517835789834,1.4878275409083799,-0.15087429428073165,0.21197044401807652,0.1213219700184974,-0.528705424575229
1776572199.678683,0.2820186524869173,1.5026288405107566,-0.177875136808405,0.14850604960683728,0.16707678035261542,-0.5470443980716855
1776572199.805293,0.28520879746122246,1.5069351278334926,-0.18694358663632815,0.2113116314007697,0.10737122318591275,-0.5516310431825108
1776572199.8640323,0.2980768410575593,1.51489347890671,-0.21584216971182885,0.2616995076305735,0.059766006000607906,-0.5502997281975761
1776572199.9193556,0.3016591685009871,1.5184336128071747,-0.2256847872592783,0.3018946228232257,0.021591881911698283,-0.5517946862893084
1776572200.0040948,0.31020484038768276,1.5231201797278286,-0.24588404904754568,0.21450081723767647,0.08526853593828518,-0.5479936607780258
1776572200.0869105,0.3190847299184813,1.5265740004279071,-0.26690880090072105,0.2647082227632392,0.042616642731538784,-0.5393785040833446
1776572200.2442706,0.3238203750467092,1.5277713469600318,-0.277482909392225,0.1581713176809757,0.12077559149966206,-0.5339207250870766
1776572200.2948463,0.3401897453810314,1.5354017854745674,-0.32105850767872113,0.22030795934337402,0.07215040765640703,-0.5165813657150757
1776572200.340529,0.3450747767961584,1.535711665217073,-0.33208314065246647,0.27011614339204065,0.03344814309785552,-0.5083036443218609
1776572200.43946,0.35635679168552015,1.5332021306854495,-0.35413250373266114,0.13631293041165896,0.12581952769674876,-0.48419571103516135
1776572200.5465398,0.3713423234388741,1.5314882346648655,-0.38700021750846775,0.2044046479843434,0.07913246922221658,-0.45327117450001586
1776572200.6937275,0.37656001959216695,1.5302512962770458,-0.39778778759013533,0.05865584658724322,0.18130758418693665,-0.20050976561455391
1776572200.7637188,0.39096239651996606,1.5282767169668223,-0.43005225781321244,0.1463920801972531,0.13745897209750754,-0.15795024143124747
1776572200.8220499,0.39534955805179955,1.5281480959801428,-0.4404879212837634,0.0066674340122949045,0.2251434225743916,-0.14580022041123908
1776572200.9165497,0.41006373248271105,1.5241806001905995,-0.47091599183592003,0.10508283592035915,0.17528417060667684,-0.10171031882688975
1776572200.995564,0.4172251753923976,1.5261224663143447,-0.49028382027732453,0.18390878772563846,0.13595234771917597,-0.08660606956558858
1776572201.122929,0.42146031617585494,1.525793434409326,-0.49944201737695865,0.039062301891244884,0.22658829767406644,-0.07677857604100902
1776572201.1746747,0.43357235501432706,1.5258497061050855,-0.5236051509405796,0.13105384401211312,0.17845906753590524,-0.05750750713118058
1776572201.22148,0.43656775957229954,1.5281516999267428,-0.5274876676803613,0.2043192415524392,0.13945364797872115,-0.06620153453789679
1776572201.3225145,0.4428061293136409,1.5330062569709257,-0.5335505268961994,0.05470712819603062,0.2287268583412924,-0.08891388617550522
1776572201.4445553,0.4521262827427067,1.5411397583850812,-0.5407553935654638,0.14151968236468512,0.1763675618988607,-0.13075996245318944
1776572201.5790975,0.4564432191933038,1.5419446939544765,-0.5425630362030962,0.009958744656308046,0.2627696516122342,-0.14199905676147262
1776572201.6498291,0.4690363282916307,1.5453361910532564,-0.5476218154676907,0.10355089044236346,0.20123515243745496,-0.1805480075694097
1776572201.6894853,0.4772795250080128,1.5485983924559525,-0.5501439535093882,-0.021798310495779228,0.28069364927286483,-0.21247263497156443
1776572201.7993236,0.4867609785468054,1.5498401393795993,-0.55290557664907,0.07569365170004559,0.21293246030491456,-0.24074318895278646
1776572201.8873534,0.49343974887203457,1.5564649478013854,-0.556462132096093,0.15494957195673664,0.17099138339826503,-0.012617926903285115
1776572202.0183854,0.4972935229483268,1.5587737991280217,-0.5587007166586169,0.029313466342848368,0.2657793583170153,-0.0248906636824191
1776572202.0685039,0.5058409058947602,1.5617327513195065,-0.563931115156749,0.11613380687930465,0.21052541300365288,-0.044485256486408
1776572202.1585836,0.5127084187465029,1.5684204176258232,-0.5695035181519577,0.005599716523662942,0.3021306918113985,-0.07311340538164335
1776572202.238168,0.5217589541754007,1.5811321920729922,-0.5818012773931291,0.09594833601844228,0.23621428795040644,-0.1147470780561739
1776572202.367349,0.5333903777136432,1.587816171520879,-0.5921396140136268,0.16695063904115653,0.1821316774642735,-0.1468688776984719
1776572202.4945755,0.5378706351361063,1.5889235389096852,-0.5923919725516897,0.06665229756704348,0.2601769568606857,-0.16206859721025935
1776572202.5426219,0.5457360993618359,1.5943681069867721,-0.5932181517593121,0.1420134614397665,0.19886447234210103,-0.20019885018581873
1776572202.5814164,0.554299291070754,1.5987458393157654,-0.5949975620187615,0.05210577037961646,0.2728452594788934,-0.23533671462046812
1776572202.675207,0.5614280782395753,1.6081325432007645,-0.5979481092815181,0.1284541535801656,0.20535087238216398,-0.28083262864519565
1776572202.7705324,0.569932087135548,1.6137616538706505,-0.602537992403766,0.1883176155044602,0.15022642577205414,-0.3150772072352037
1776572202.9278967,0.5742767705410265,1.6163069511352295,-0.6049292993637848,0.10119356067021232,0.2246226958515917,-0.24949859601775382
1776572202.9776669,0.588559849803276,1.6201428814403396,-0.6138174306232392,0.1652143696364336,0.16690055987640065,-0.2894397219784257
1776572203.0290315,0.5927044030625501,1.623434853686701,-0.6171350630733566,0.07736396299467181,0.23656152069373804,-0.3072718968456243
1776572203.125173,0.605340331881164,1.632886943873489,-0.6307034181691519,0.14421048471644776,0.17378831066284928,-0.35328701257855855
1776572203.2245538,0.6143539556821948,1.6364400719943266,-0.6419367233149653,0.19667586156599873,0.12338236826453129,-0.37326888313460804
1776572203.3683197,0.6191401223377672,1.6367365537527683,-0.6481697783024529,0.10871799806100435,0.19154950346837352,-0.3785707277320891
1776572203.426902,0.6334566671563213,1.637638173859868,-0.6666809390693275,0.16606961928179353,0.13706351870822756,-0.3962720072643269
1776572203.47413,0.6425247286946115,1.6402790278697037,-0.6775395876811278,0.07498964300636043,0.19940583995618819,-0.41688088626583575
1776572203.5625377,0.650999225633542,1.6452232073718493,-0.6897591348554626,0.13704015779337897,0.14184710679878132,-0.44022825399857024
1776572203.6452222,0.6597347506851334,1.6480393654278371,-0.7032924188540219,0.18566387539068568,0.09558565568884304,-0.4560108077140319
1776572203.7967918,0.6642341642979402,1.648302317955685,-0.7104980321994633,0.08692926023741847,0.16500343502420828,-0.46042957198377743
1776572203.8523414,0.6779237205638805,1.6463920059408834,-0.7329100707213233,0.14884689417477748,0.12812319086291207,-0.17769470019427724
1776572203.9020529,0.682113661051871,1.6476898460454015,-0.7404991865554846,0.1964158289372724,0.09553861997228262,-0.17929517994840038
1776572203.9737458,0.6903071761804929,1.6490184538555037,-0.7567004177890668,0.08501690048684653,0.1828249265072094,-0.17665565770557423
1776572204.1114192,0.702000525634626,1.6516077285513582,-0.7825070814679079,-0.009997575909586507,0.2569117221457157,-0.17045722899538807
1776572204.2496235,0.7059722179712674,1.6504614963641973,-0.7915957325147407,0.06721575834139781,0.19948266543312093,-0.1622862524352644
1776572204.3068044,0.7176038715393156,1.6479566801704513,-0.8190138249130814,0.12780327269217334,0.15453185768470834,-0.14003571179973906
1776572204.3586538,0.7213401604559021,1.6482913855505112,-0.8256778025069363,0.17587053879600978,0.1184357440671447,-0.14066157098280985
1776572204.4541125,0.7293495880361851,1.645877888511166,-0.83282720298832,0.0764508740134146,0.19428671021016852,-0.1479772893373259
1776572204.5463672,0.7410185323352454,1.6480110464350157,-0.8434529376730854,0.1325425520911451,0.14898486277670453,-0.17516014714218908
1776572204.827524,0.744791772026085,1.6506083952404087,-0.846911669682679,0.039699465609850465,0.21842548355929492,-0.1893550396308048
1776572204.9231052,0.7600345036504128,1.6609501509715079,-0.8601006014507641,-0.03388682760746361,0.27056410599292424,-0.2479506607760309
